"","Country","Year","gdp","fertilityrate","netmigration","unemployment","primaryeducation","mortalityratefemale","mortalityratemale","labourforce","grossfixedcapital","secondaryeducation"
"10730","Late-demographic dividend",2012,17669299836633.7,1.8156445613474,483627,4.74126372833843,101.387817382813,76.1924972271023,154.158794048438,NA,5834796408786.32,NA
"10731","Lithuania",2012,42927454291.478,1.6,-24664,13.3599996566772,101.85440826416,93.203,266.341,1472.55,7436824598.70268,91.415168762207
"10732","Luxembourg",2012,59776383527.3602,1.57,10251,5.1399998664856,97.1750869750977,47.059,89.532,248.85,11463634847.0531,NA
"10733","Latvia",2012,28169902669.3784,1.44,-12981,15.0500001907349,101.048713684082,87.355,243.192,1030.725,7331423500.90221,98.9310073852539
"10734","Macao SAR, China",2012,43189526777.5567,1.184,6156,1.97000002861023,94.5434799194336,29.335,63.634,NA,5838245785.30395,NA
"10735","Morocco",2012,98266306615.3632,2.598,-65136,8.98999977111816,110.716247558594,113.437,156.66,NA,32032590051.458,NA
"10736","Monaco",2012,5743029680.07195,NA,955,NA,NA,NA,NA,NA,NA,NA
"10737","Moldova",2012,8709138764.75916,1.659,-91035,2.19000005722046,82.6950836181641,125.422,303.644,NA,2058310138.73137,95.0330429077148
"10738","Madagascar",2012,11578974887.9562,4.466,485,0.600000023841858,143.978134155273,206.354,263.928,NA,2705511793.36798,NA
"10739","Maldives",2012,2886170571.69634,2.202,6660,NA,101.186332702637,51.703,65.558,NA,NA,NA
"10740","Middle East & North Africa",2012,3627525794622.85,2.95302813084807,230635,11.445625547032,105.77751159668,102.575079240158,162.592899930228,NA,848685228088.572,NA
"10741","Mexico",2012,1201089987015.45,2.294,-48160,4.8899998664856,110.413452148438,97.839,186.538,51228.77,274334203728.312,58.0119209289551
"10742","Marshall Islands",2012,179855800,NA,-1901,NA,NA,NA,NA,NA,29054315.5670166,NA
"10743","Middle income",2012,25254427945368.1,2.47027128838023,-2424713,4.76632107962359,104.589469909668,123.014046728229,197.166301744006,NA,7788722590493.51,NA
"10744","North Macedonia",2012,9745251126.0109,1.5,-1758,31.2000007629395,87.1328811645508,67.679,124.634,NA,2284825945.964,NA
"10745","Mali",2012,12442036265.1484,6.523,-140747,NA,80.9080505371094,254.41,296.724,NA,1843753568.41155,NA
"10746","Malta",2012,9462289605.55056,1.42,6167,6.19999980926514,100.782592773438,38.033,66.413,NA,1665938584.09354,73.2910614013672
"10747","Myanmar",2012,58318677644.9492,2.274,-61554,NA,NA,184.037,286.794,NA,16899575373.5804,NA
"10748","Middle East & North Africa (excluding high income)",2012,1756134156387.3,3.00410760365043,-406374,11.8759386794354,105.510688781738,107.671589170491,179.47141379093,NA,425441244129.301,NA
"10749","Montenegro",2012,4087725812.66864,1.72,-634,19.8099994659424,97.3309020996094,77.918,132.634,NA,807339072.337145,NA
"10750","Mongolia",2012,12292770631.1967,2.739,-2156,3.90000009536743,116.792221069336,140.994,313.654,NA,5546040601.65883,NA
"10751","Northern Mariana Islands",2012,7.46e+08,NA,-914,NA,NA,NA,NA,NA,NA,NA
"10752","Mozambique",2012,16350804543.0515,5.451,10389,NA,106.901786804199,347.634,433.07,NA,5307862559.47556,NA
"10753","Mauritania",2012,6728208836.22143,4.986,14070,9.85999965667725,98.8945465087891,182.802,229.693,NA,2236103907.35621,NA
"10754","Mauritius",2012,11668685524.1265,1.54,-3327,7.46999979019165,102.998390197754,86.288,187.628,NA,2635108153.0782,NA
"10755","Malawi",2012,6028487928.83351,4.924,-13506,NA,141.435485839844,334.542,422.928,NA,NA,NA
"10756","Malaysia",2012,314443149443.149,2.116,113421,3.09999990463257,102.741806030273,84.014,163.181,NA,79753626003.626,NA
"10757","North America",2012,18088716899521.6,1.85429396023642,1568434,7.98512385240293,100.092796325684,75.1473184829904,126.310596632146,NA,3620119016449.78,NA
"10758","Namibia",2012,13042007432.4489,3.676,-8596,16.7700004577637,118.883201599121,388.723,526.753,NA,3357935158.29041,NA
"10759","New Caledonia",2012,9659153061.35633,2.28,1793,NA,NA,57.303,131.106,NA,4049379632.30133,NA
"10760","Niger",2012,9426913349.22319,7.4,18714,2.1800000667572,68.3943710327148,228.399,257.051,NA,2715435603.47801,8.36524963378906
"10761","Nigeria",2012,463971000388.612,5.832,41741,NA,92.0911407470703,365.771,383.27,NA,65935475979.1612,NA
"10762","Nicaragua",2012,10532006608.1447,2.55,-27388,5.21000003814697,118.20630645752,107.439,207.727,NA,2955785736.43016,NA
"10763","Netherlands",2012,838923319919.531,1.72,46924,5.82000017166138,105.830108642578,53.79,71.928,8860.85,157393036248.047,89.8591079711914
"10764","Norway",2012,509506317146.541,1.85,47786,3.11999988555908,99.8834533691406,44.447,73.747,2668.775,114376106574.989,NA
"10765","Nepal",2012,21703106501.9674,2.387,-371708,NA,148.189849853516,165.636,220.155,NA,5206663668.21896,NA
"10766","Nauru",2012,96927201.4848422,NA,-32,NA,99.7704696655273,NA,NA,NA,NA,NA
"10767","New Zealand",2012,176206659722.524,2.1,-1539,6.92999982833862,98.3479232788086,53.037,81.99,2331.15,36575871208.0765,NA
"10768","OECD members",2012,48619314327642,1.77381120730382,3463880,8.03633392482227,103.280738830566,61.5573771065004,116.360923958394,NA,10306008746729.9,NA
"10769","Oman",2012,87408842652.7958,2.929,262093,NA,104.612106323242,67.111,88.435,NA,24171131339.4018,NA
"10770","Other small states",2012,413799698417.739,3.23662710057729,108809,NA,108.48802947998,230.567014333374,268.509006433711,NA,NA,NA
"10771","Pakistan",2012,224383620829.57,4.169,-1647986,NA,80.3771896362305,151.702,222.094,NA,30237843392.0638,34.9753684997559
"10772","Panama",2012,40429700000,2.636,5447,3.71000003814697,103.29118347168,80.132,151.86,NA,14340600000,NA
"10773","Peru",2012,192648999090.082,2.487,-118758,3.24000000953674,102.40934753418,100.263,151.315,NA,48248028510.7674,61.1390914916992
"10774","Philippines",2012,261920509950.555,3.127,-156051,3.5,NA,123.915,166.201,NA,52200927753.0974,NA
"10775","Palau",2012,212397800,2.23,-339,NA,NA,NA,NA,NA,NA,NA
"10776","Papua New Guinea",2012,21295659243.6168,3.746,37896,NA,101.87532043457,201.747,289.142,NA,NA,NA
"10777","Poland",2012,495236910793.797,1.33,-12077,10.0900001525879,99.9821319580078,69.056,179.576,17339.75,96978350990.327,82.2974166870117
"10778","Pre-demographic dividend",2012,1337673254910.57,5.51152816687225,55634,NA,99.3163375854492,288.601115201453,340.678204782618,NA,258558331552.395,NA
"10779","Puerto Rico",2012,101564800000,1.5425,-45035,14.5,91.0988082885742,63.412,165.155,NA,10356100000,80.0041122436523
"10780","Portugal",2012,216224240577.957,1.28,-37448,15.5299997329712,109.617477416992,46.988,114.517,5381.25,34215799408.2809,47.2301597595215
"10781","Paraguay",2012,33271921136.315,2.625,-17761,4.09000015258789,104.373168945313,123.157,196.426,NA,6500007341.47021,42.6785202026367
"10782","West Bank and Gaza",2012,12208400000,4.16,-26918,19.2000007629395,95.7830963134766,92.967,145.932,NA,2499200000,56.6945304870605
"10783","Pacific island small states",2012,8194344979.53028,3.53057095027437,-24048,NA,110.079711914063,163.256987926343,227.959075845451,NA,1599317396.1926,NA
"10784","Post-demographic dividend",2012,45775120983869.7,1.6532361493575,3360433,8.03144605025332,101.409370422363,59.5708857925089,112.90972153028,NA,9639220144480.26,NA
"10785","French Polynesia",2012,5692858773.21803,2.026,-2639,NA,NA,33.935,59.04,NA,NA,NA
"10786","Qatar",2012,186833502362.637,1.969,83444,0.479999989271164,101.287261962891,51.098,58.184,NA,NA,60.4630508422852
"10787","Romania",2012,179132893143.417,1.52,-21485,6.78999996185303,98.5854415893555,81.861,197.39,NA,48378236549.2186,88.9144134521484
"10788","Russian Federation",2012,2208295773643.15,1.691,304059,5.44000005722046,101.020629882813,124.077,332.064,75676.08,476134734985.311,NA
"10789","Rwanda",2012,7650671476.94976,4.233,-14824,NA,147.565963745117,224.498,301.29,NA,1732558179.28549,12.1764698028564
"10790","South Asia",2012,2302398552628.73,2.6785201302988,-2427962,3.20611871754145,106.925323486328,141.795500048008,217.2548859546,NA,715280260301.949,NA
"10791","Saudi Arabia",2012,735974843348.664,2.78,88879,NA,110.06095123291,79.08,98.539,NA,163974827226.133,NA
"10792","Sudan",2012,63195499524.2094,4.895,-221502,NA,70.8831634521484,184.373,263.959,NA,15545701595.2981,NA
"10793","Senegal",2012,17660871725.9977,5.005,-42976,NA,86.8044586181641,165.617,236.298,NA,3656230087.65145,NA
"10794","Singapore",2012,295087220933.024,1.29,67992,3.72000002861023,86.3142395019531,39.025,69.489,NA,77991517964.3114,77.39111328125
"10795","Solomon Islands",2012,1185215901.67501,4.412,-1634,NA,112.803703308105,156.927,207.986,NA,189688927.561453,NA
"10796","Sierra Leone",2012,3801862611.36414,5.064,988,NA,116.587577819824,275.987,303.509,NA,973206401.551405,NA
"10797","El Salvador",2012,21386150000,2.187,-50554,3.83999991416931,112.388801574707,115.583,275.131,NA,3549290000,39.8185882568359
"10798","San Marino",2012,1604779647.95066,1.26,195,5.19000005722046,NA,NA,NA,NA,NA,NA
"10799","Serbia",2012,43309252921.0567,1.45,3968,24,100.571311950684,77.763,156.518,NA,8751208605.33821,NA
"10800","Sub-Saharan Africa (excluding high income)",2012,1707334519819.69,5.15717948314504,-721476,NA,99.5871505737305,292.210011426333,349.743433945391,NA,343297212576.258,NA
"10801","South Sudan",2012,11931472169.4915,5.197,125766,NA,NA,303.99,355.763,NA,844062508.474576,NA
"10802","Sub-Saharan Africa",2012,1708393537908.02,5.15688627486836,-721107,NA,99.587646484375,292.186985196126,349.722641509703,NA,343560269871.367,NA
"10803","Small states",2012,495846765605.491,2.98038558252147,65142,NA,107.176788330078,203.679682809278,251.398844404135,NA,NA,NA
"10804","Sao Tome and Principe",2012,250680845.747837,4.667,-1736,13.5900001525879,107.579750061035,208.388,305.872,NA,NA,38.8588790893555
"10805","Suriname",2012,4.98e+09,2.565,-1014,8.10000038146973,112.707328796387,158.84,265.425,NA,NA,61.8037910461426
"10806","Slovak Republic",2012,94623731085.6106,1.34,2629,13.9700002670288,100.529243469238,66.95,164.172,2706.95,19273447627.0629,99.3027725219727
"10807","Slovenia",2012,46577793184.0031,1.58,219,8.88000011444092,100.294479370117,50.943,110.594,1013.225,8864553616.24219,96.8689804077148
"10808","Sweden",2012,552483727282.802,1.91,69451,7.98000001907349,101.923927307129,43.703,68.068,5060.75,125543765641.876,88.334358215332
"10809","Eswatini",2012,4886533032.88672,3.255,-10706,NA,123.650512695313,564.996,674.863,NA,577810438.489647,NA
"10810","Sint Maarten (Dutch part)",2012,985865921.787709,NA,2953,NA,120.342399597168,NA,NA,NA,NA,NA
"10811","Seychelles",2012,1059498883.53765,2.37,369,NA,109.267860412598,89.913,194.958,NA,423963806.187974,NA
"10812","Syrian Arab Republic",2012,43190317724.7088,3.215,-999191,NA,128.460266113281,128.559,297.161,NA,5523195036.84371,NA
"10813","Turks and Caicos Islands",2012,727161000,1.694,1256,NA,NA,70.729,109.403,NA,NA,NA
"10814","Chad",2012,12367363677.6199,6.905,9516,NA,92.8953323364258,358.029,408.93,NA,3846282793.88581,NA
"10815","East Asia & Pacific (IDA & IBRD countries)",2012,10745121560845.9,1.98410481335683,-257131,3.80030388832387,102.978637695313,85.8831974656632,147.580067923842,NA,4409498672869.36,NA
"10816","Europe & Central Asia (IDA & IBRD countries)",2012,4646441499803.17,1.85842864131761,287660,7.39582310295712,99.9999465942383,101.18118672829,245.228759655024,NA,1059487539776.94,NA
"10817","Togo",2012,3873308389.30006,4.806,-1992,NA,127.214179992676,295.812,305.804,NA,988034032.681606,NA
"10818","Thailand",2012,397558222957.17,1.586,74265,0.579999983310699,97.0294494628906,88.462,201.86,NA,107315486550.569,NA
"10819","Tajikistan",2012,7633049792.09321,3.421,-27831,NA,100.856002807617,137.974,211.706,NA,1658146357.9374,NA
"10820","Turkmenistan",2012,35164210526.3158,2.936,-9598,NA,NA,123.904,235.903,NA,16597507368.4211,NA
"10821","Latin America & the Caribbean (IDA & IBRD countries)",2012,5944453478671.06,2.1500161280431,-431934,6.41443092663932,109.102409362793,95.0517154518404,183.490804929576,NA,1265485561865.07,NA
"10822","Timor-Leste",2012,1160389550.88373,4.444,-769,NA,126.96427154541,175.604,222.413,NA,668323573.2261,NA
"10823","Middle East & North Africa (IDA & IBRD countries)",2012,1743925756387.3,2.99209634380936,-379456,11.7994592877332,105.627632141113,107.818129432213,179.790085909208,NA,422990058285.468,NA
"10824","Tonga",2012,470714083.426751,3.781,-2529,NA,113.766677856445,156.841,241.005,NA,164841583.574252,NA
"10825","South Asia (IDA & IBRD)",2012,2302398552628.73,2.6785201302988,-2427962,3.20611871754145,106.925323486328,141.795500048008,217.2548859546,NA,715280260301.949,NA
"10826","Sub-Saharan Africa (IDA & IBRD countries)",2012,1708393537908.02,5.15688627486836,-721107,NA,99.587646484375,292.186985196126,349.722641509703,NA,343560269871.367,NA
"10827","Trinidad and Tobago",2012,27121712423.4327,1.711,-880,3.72000002861023,NA,116.449,193.267,NA,NA,NA
"10828","Tunisia",2012,47311159485.2423,2.216,-29555,17.6299991607666,109.897453308105,69.371,129.772,NA,11286660669.6972,39.8240089416504
"10829","Turkiye",2012,880556375779.51,2.149,297814,8.14999961853027,98.630500793457,60.08,137.27,27021.2,238264591870.824,51.1371307373047
"10830","Tuvalu",2012,39345620.2112239,3.467,8,NA,NA,222.36,371.753,NA,NA,NA
"10831","Tanzania",2012,39650522645.9811,5.098,-49713,0.28999999165535,94.175537109375,262.101,333.244,NA,13070868108.1477,11.0265998840332
"10832","Uganda",2012,27305915761.2918,5.784,-175994,3.54999995231628,113.900398254395,317.869,396.93,NA,6835450712.63262,24.0258598327637
"10833","Ukraine",2012,182592416468.527,1.531,68840,7.53000020980835,100.865882873535,112.032,295.545,NA,35429358027.7813,NA
"10834","Upper middle income",2012,18914789047353,1.93061647002318,828424,5.09220928636688,102.377410888672,84.1957229086266,161.882214418275,NA,6046096593745.6,NA
"10835","Uruguay",2012,51264390116.4909,2.006,-6318,6.44999980926514,112.010139465332,79.748,153.588,NA,11356796968.0856,52.4609489440918
"10836","United States",2012,16253972230000,1.8805,1323368,8.06999969482422,NA,77.717,131.355,154974.6,3.171573e+12,94.984489440918
"10837","Uzbekistan",2012,67517349212.0609,2.193,-20382,4.86999988555908,96.3183898925781,129.628,214.592,NA,14107644304.5604,NA
"10838","St. Vincent and the Grenadines",2012,730032592.592593,2.12,-1569,NA,112.275421142578,115.195,190.371,NA,NA,NA
"10839","Venezuela, RB",2012,381286237847.667,2.417,-55130,6.59999990463257,102.311210632324,91.601,219.393,NA,77437166903.6906,NA
"10840","Virgin Islands (U.S.)",2012,4.089e+09,2.06,-932,NA,NA,73.264,194.944,NA,NA,NA
"10841","Vietnam",2012,195590647205.685,1.927,-4545,1.02999997138977,107.754402160645,79.378,191.451,NA,56042069329.7484,NA
"10842","Vanuatu",2012,747839697.746593,4.124,-879,NA,123.348602294922,139.836,203.876,NA,174583726.892457,NA
"10843","World",2012,75501151302966,2.54963005317867,0,5.42775787642831,103.68138885498,119.505111454386,188.745528419038,NA,18427190417535.8,NA
"10844","Samoa",2012,773157453.281182,4.606,-3215,8.75,107.365196228027,110.882,176.806,NA,NA,NA
"10845","Kosovo",2012,6163785172.81254,2.001,-15323,30.8799991607666,NA,56.071,104.295,NA,1892028780.67583,NA
"10846","Yemen, Rep.",2012,35401323349.8817,4.634,-20983,NA,95.0976867675781,142.587,204.186,NA,NA,NA
"10847","South Africa",2012,434400545085.811,2.447,68846,21.7900009155273,103.229202270508,320.819,432.358,NA,77909448653.455,75.330322265625
"10848","Zambia",2012,25503060420.026,5.146,9009,7.84999990463257,108.12964630127,313.925,390.087,NA,6150020399.04416,NA
"10849","Zimbabwe",2012,17114849880,4.096,-66709,NA,112.516792297363,414.143,501.956,NA,2079170200,60.7591209411621
"10850","Aruba",2013,2727932960.89385,2.117,134,NA,116.03929901123,62.588,138.647,NA,NA,NA
"10851","Africa Eastern and Southern",2013,983472863852.069,4.80882146896218,-92842,NA,103.004730224609,266.063331503233,344.462363931697,NA,224215064804.411,NA
"10852","Afghanistan",2013,20564485419.1684,5.696,48076,NA,104.498428344727,214.871,271.596,NA,NA,NA
"10853","Africa Western and Central",2013,832216894624.603,5.50634979270689,-377305,NA,94.9591598510742,310.044749729727,343.312222862021,NA,150802431780.851,NA
"10854","Angola",2013,133401582620.494,5.953,91528,NA,NA,243.505,332.765,NA,34895849075.7937,NA
"10855","Albania",2013,12776220507.0162,1.697,-16845,15.8699998855591,99.9839096069336,49.424,93.142,NA,3331981788.44924,NA
"10856","Andorra",2013,3193704343.20627,NA,12,NA,NA,NA,NA,NA,NA,NA
"10857","Arab World",2013,2843529425181.9,3.51351815655565,340149,NA,96.3726806640625,121.681118854002,183.161085457514,NA,631638098219.812,NA
"10858","United Arab Emirates",2013,400218529747.597,1.602,-15566,NA,98.6668930053711,53.23,78.858,NA,71052518012.2532,NA
"10859","Argentina",2013,552025140252.246,2.322,5369,7.09999990463257,112.011947631836,79.171,147.396,NA,89922196966.4496,NA
"10860","Armenia",2013,11121465767.4067,1.6,-28257,16.1800003051758,98.449462890625,72.57,194.234,NA,2359142260.84936,NA
"10861","American Samoa",2013,6.38e+08,NA,-1575,NA,NA,NA,NA,NA,NA,NA
"10862","Antigua and Barbuda",2013,1181448148.14815,1.537,156,NA,106.056823730469,74.345,128.908,NA,280370370.37037,NA
"10863","Australia",2013,1576380424746.08,1.855,214564,5.65999984741211,105.993850708008,44.986,75.444,12145.96,439105365753.565,91.081413269043
"10864","Austria",2013,430190979705.962,1.44,56494,5.36999988555908,101.210121154785,45.326,89.369,4335.85,99116851613.5493,NA
"10865","Azerbaijan",2013,74164435946.4627,1.98,2289,4.96999979019165,100.500450134277,95.575,198.338,NA,19129891650.733,95.5950164794922
"10866","Burundi",2013,2451606684.31708,5.889,-2295,NA,136.63232421875,273.145,322.204,NA,329315239.984701,NA
"10867","Belgium",2013,521791015247.06,1.76,56755,8.43000030517578,103.821968078613,57.509,94.41,4947.125,115696745185.608,81.5879364013672
"10868","Benin",2013,12517845127.6775,5.345,-899,NA,128.736099243164,252.741,291.195,NA,2592228259.48766,NA
"10869","Burkina Faso",2013,13444301139.1384,5.697,-33275,NA,85.7183990478516,246.557,310.402,NA,3157069048.44628,NA
"10870","Bangladesh",2013,149990451022.29,2.184,-194048,4.42999982833862,NA,112.607,193.102,NA,42581720212.9776,33.7053489685059
